Date,Type,Action,Symbol,Instrument Type,Description,Value,Quantity,Average Price,Commissions,Fees,Multiplier,Root Symbol,Underlying Symbol,Expiration Date,Strike Price,Call or Put,Order #
2023-03-10T15:31:43+0100,Trade,BUY_TO_CLOSE,ORCL  230310P00083000,Equity Option,Bought 1 ORCL 03/10/23 Put 83.00 @ 0.59,-59.00,1,-59.00,0.00,-0.13,100,ORCL,ORCL,3/10/23,83.0,PUT,258715658
2023-03-10T15:31:43+0100,Trade,SELL_TO_CLOSE,ORCL  230310C00093000,Equity Option,Sold 1 ORCL 03/10/23 Call 93.00 @ 0.07,7.00,1,7.00,0.00,-0.142,100,ORCL,ORCL,3/10/23,93.0,CALL,258715658
2023-03-10T15:31:43+0100,Trade,BUY_TO_CLOSE,ORCL  230310C00090000,Equity Option,Bought 1 ORCL 03/10/23 Call 90.00 @ 0.05,-5.00,1,-5.00,0.00,-0.13,100,ORCL,ORCL,3/10/23,90.0,CALL,258715658
2023-03-09T21:31:05+0100,Trade,SELL_TO_CLOSE,TSLA  230331C00260000,Equity Option,Sold 1 TSLA 03/31/23 Call 260.00 @ 0.13,13.00,1,13.00,0.00,-0.142,100,TSLA,TSLA,3/31/23,260.0,CALL,258677053
2023-03-09T21:31:05+0100,Trade,BUY_TO_CLOSE,TSLA  230331C00255000,Equity Option,Bought 1 TSLA 03/31/23 Call 255.00 @ 0.15,-15.00,1,-15.00,0.00,-0.13,100,TSLA,TSLA,3/31/23,255.0,CALL,258677053
2023-03-09T21:31:05+0100,Trade,BUY_TO_OPEN,TSLA  230421C00215000,Equity Option,Bought 1 TSLA 04/21/23 Call 215.00 @ 3.63,-363.00,1,-363.00,-1.00,-0.13,100,TSLA,TSLA,4/21/23,215.0,CALL,258677053
2023-03-09T21:31:05+0100,Trade,SELL_TO_OPEN,TSLA  230421C00210000,Equity Option,Sold 1 TSLA 04/21/23 Call 210.00 @ 4.36,436.00,1,436.00,-1.00,-0.142,100,TSLA,TSLA,4/21/23,210.0,CALL,258677053
2023-03-09T21:25:46+0100,Trade,BUY_TO_OPEN,ORCL  230421C00100000,Equity Option,Bought 1 ORCL 04/21/23 Call 100.00 @ 0.28,-28.00,1,-28.00,-1.00,-0.13,100,ORCL,ORCL,4/21/23,100.0,CALL,258673177
2023-03-09T21:25:46+0100,Trade,SELL_TO_OPEN,ORCL  230421C00095000,Equity Option,Sold 1 ORCL 04/21/23 Call 95.00 @ 0.84,84.00,1,84.00,-1.00,-0.142,100,ORCL,ORCL,4/21/23,95.0,CALL,258673177
2023-03-09T21:25:46+0100,Trade,SELL_TO_OPEN,ORCL  230421P00080000,Equity Option,Sold 1 ORCL 04/21/23 Put 80.00 @ 1.39,139.00,1,139.00,-1.00,-0.142,100,ORCL,ORCL,4/21/23,80.0,PUT,258673177
2023-03-09T21:25:46+0100,Trade,BUY_TO_OPEN,ORCL  230421P00075000,Equity Option,Bought 1 ORCL 04/21/23 Put 75.00 @ 0.64,-64.00,1,-64.00,-1.00,-0.13,100,ORCL,ORCL,4/21/23,75.0,PUT,258673177
2023-03-09T21:25:17+0100,Trade,SELL_TO_OPEN,ORCL  230310C00090000,Equity Option,Sold 1 ORCL 03/10/23 Call 90.00 @ 0.80,80.00,1,80.00,-1.00,-0.142,100,ORCL,ORCL,3/10/23,90.0,CALL,258672824
2023-03-09T21:25:17+0100,Trade,SELL_TO_OPEN,ORCL  230310P00083000,Equity Option,Sold 1 ORCL 03/10/23 Put 83.00 @ 0.72,72.00,1,72.00,-1.00,-0.142,100,ORCL,ORCL,3/10/23,83.0,PUT,258672824
2023-03-09T21:25:17+0100,Trade,BUY_TO_OPEN,ORCL  230310C00093000,Equity Option,Bought 1 ORCL 03/10/23 Call 93.00 @ 0.29,-29.00,1,-29.00,-1.00,-0.13,100,ORCL,ORCL,3/10/23,93.0,CALL,258672824
2023-03-09T21:25:17+0100,Trade,BUY_TO_OPEN,ORCL  230310P00080000,Equity Option,Bought 1 ORCL 03/10/23 Put 80.00 @ 0.23,-23.00,1,-23.00,-1.00,-0.13,100,ORCL,ORCL,3/10/23,80.0,PUT,258672824
2023-03-09T21:01:48+0100,Trade,BUY_TO_OPEN,XLF   230421P00034000,Equity Option,Bought 1 XLF 04/21/23 Put 34.00 @ 1.23,-123.00,1,-123.00,-1.00,-0.13,100,XLF,XLF,4/21/23,34.0,PUT,258655860
2023-03-09T21:01:48+0100,Trade,BUY_TO_OPEN,XLF   230421C00035000,Equity Option,Bought 1 XLF 04/21/23 Call 35.00 @ 0.50,-50.00,1,-50.00,-1.00,-0.13,100,XLF,XLF,4/21/23,35.0,CALL,258655860
2023-03-09T21:01:48+0100,Trade,SELL_TO_OPEN,XLF   230421P00033000,Equity Option,Sold 1 XLF 04/21/23 Put 33.00 @ 0.81,81.00,1,81.00,-1.00,-0.142,100,XLF,XLF,4/21/23,33.0,PUT,258655860
2023-03-09T21:01:48+0100,Trade,SELL_TO_OPEN,XLF   230421C00034000,Equity Option,Sold 1 XLF 04/21/23 Call 34.00 @ 0.94,94.00,1,94.00,-1.00,-0.142,100,XLF,XLF,4/21/23,34.0,CALL,258655860
2023-03-09T20:40:15+0100,Trade,BUY_TO_CLOSE,AMD   230324C00085000,Equity Option,Bought 1 AMD 03/24/23 Call 85.00 @ 3.55,-355.00,1,-355.00,0.00,-0.13,100,AMD,AMD,3/24/23,85.0,CALL,258641682
2023-03-09T20:40:15+0100,Trade,SELL_TO_CLOSE,AMD   230324C00083000,Equity Option,Sold 1 AMD 03/24/23 Call 83.00 @ 4.65,465.00,1,465.00,0.00,-0.142,100,AMD,AMD,3/24/23,83.0,CALL,258641682
2023-03-09T20:24:01+0100,Trade,SELL_TO_CLOSE,QQQ   230421P00286000,Equity Option,Sold 1 QQQ 04/21/23 Put 286.00 @ 5.92,592.00,1,592.00,0.00,-0.142,100,QQQ,QQQ,4/21/23,286.0,PUT,258633459
2023-03-09T20:24:01+0100,Trade,BUY_TO_CLOSE,QQQ   230421P00291000,Equity Option,Bought 1 QQQ 04/21/23 Put 291.00 @ 7.67,-767.00,1,-767.00,0.00,-0.13,100,QQQ,QQQ,4/21/23,291.0,PUT,258633459
2023-03-09T20:16:33+0100,Trade,BUY_TO_CLOSE,SHOP  230331C00048000,Equity Option,Bought 1 SHOP 03/31/23 Call 48.00 @ 0.75,-75.00,1,-75.00,0.00,-0.13,100,SHOP,SHOP,3/31/23,48.0,CALL,258633951
2023-03-09T20:16:33+0100,Trade,SELL_TO_CLOSE,SHOP  230331C00042000,Equity Option,Sold 1 SHOP 03/31/23 Call 42.00 @ 2.95,295.00,1,295.00,0.00,-0.142,100,SHOP,SHOP,3/31/23,42.0,CALL,258633951
2023-03-08T21:59:58+0100,Trade,SELL_TO_CLOSE,GLD   230421P00173000,Equity Option,Sold 1 GLD 04/21/23 Put 173.00 @ 5.24,524.00,1,524.00,0.00,-0.142,100,GLD,GLD,4/21/23,173.0,PUT,258436144
2023-03-08T21:59:58+0100,Trade,BUY_TO_CLOSE,GLD   230421P00170000,Equity Option,Bought 1 GLD 04/21/23 Put 170.00 @ 3.34,-334.00,1,-334.00,0.00,-0.13,100,GLD,GLD,4/21/23,170.0,PUT,258436144
2023-03-08T20:35:54+0100,Trade,BUY_TO_OPEN,TLT   230421P00094000,Equity Option,Bought 1 TLT 04/21/23 Put 94.00 @ 0.58,-58.00,1,-58.00,-1.00,-0.13,100,TLT,TLT,4/21/23,94.0,PUT,258436630
2023-03-08T20:35:54+0100,Trade,BUY_TO_OPEN,TLT   230421C00110000,Equity Option,Bought 1 TLT 04/21/23 Call 110.00 @ 0.48,-48.00,1,-48.00,-1.00,-0.13,100,TLT,TLT,4/21/23,110.0,CALL,258436630
2023-03-08T20:35:54+0100,Trade,SELL_TO_OPEN,TLT   230421P00097000,Equity Option,Sold 1 TLT 04/21/23 Put 97.00 @ 1.10,110.00,1,110.00,-1.00,-0.142,100,TLT,TLT,4/21/23,97.0,PUT,258436630
2023-03-08T20:35:54+0100,Trade,SELL_TO_OPEN,TLT   230421C00107000,Equity Option,Sold 1 TLT 04/21/23 Call 107.00 @ 1.01,101.00,1,101.00,-1.00,-0.142,100,TLT,TLT,4/21/23,107.0,CALL,258436630
2023-03-08T20:16:15+0100,Trade,BUY_TO_CLOSE,AMD   230324P00078000,Equity Option,Bought 1 AMD 03/24/23 Put 78.00 @ 1.03,-103.00,1,-103.00,0.00,-0.13,100,AMD,AMD,3/24/23,78.0,PUT,258430989
2023-03-08T20:16:15+0100,Trade,SELL_TO_CLOSE,AMD   230324P00080000,Equity Option,Sold 1 AMD 03/24/23 Put 80.00 @ 1.51,151.00,1,151.00,0.00,-0.142,100,AMD,AMD,3/24/23,80.0,PUT,258430989
2023-03-07T20:12:10+0100,Trade,BUY_TO_CLOSE,SLV   230324C00021500,Equity Option,Bought 1 SLV 03/24/23 Call 21.50 @ 0.02,-2.00,1,-2.00,0.00,-0.13,100,SLV,SLV,3/24/23,21.5,CALL,258243272
2023-03-07T15:30:00+0100,Trade,SELL_TO_CLOSE,TSLA  230324C00235000,Equity Option,Sold 1 TSLA 03/24/23 Call 235.00 @ 0.80,80.00,1,80.00,0.00,-0.142,100,TSLA,TSLA,3/24/23,235.0,CALL,258012155
2023-03-07T15:30:00+0100,Trade,SELL_TO_CLOSE,TSLA  230324P00150000,Equity Option,Sold 1 TSLA 03/24/23 Put 150.00 @ 0.65,65.00,1,65.00,0.00,-0.142,100,TSLA,TSLA,3/24/23,150.0,PUT,258012155
2023-03-07T15:30:00+0100,Trade,BUY_TO_CLOSE,TSLA  230324C00230000,Equity Option,Bought 1 TSLA 03/24/23 Call 230.00 @ 1.11,-111.00,1,-111.00,0.00,-0.13,100,TSLA,TSLA,3/24/23,230.0,CALL,258012155
2023-03-07T15:30:00+0100,Trade,BUY_TO_CLOSE,TSLA  230324P00155000,Equity Option,Bought 1 TSLA 03/24/23 Put 155.00 @ 0.94,-94.00,1,-94.00,0.00,-0.13,100,TSLA,TSLA,3/24/23,155.0,PUT,258012155
2023-03-06T20:59:32+0100,Trade,BUY_TO_CLOSE,RIOT  230331P00005500,Equity Option,Bought 1 RIOT 03/31/23 Put 5.50 @ 0.32,-32.00,1,-32.00,0.00,-0.13,100,RIOT,RIOT,3/31/23,5.5,PUT,258061955
2023-03-06T20:59:32+0100,Trade,SELL_TO_OPEN,RIOT  230421P00006000,Equity Option,Sold 1 RIOT 04/21/23 Put 6.00 @ 0.72,72.00,1,72.00,-1.00,-0.142,100,RIOT,RIOT,4/21/23,6.0,PUT,258061955
2023-03-06T20:49:27+0100,Trade,SELL_TO_CLOSE,IWM   230331C00205000,Equity Option,Sold 1 IWM 03/31/23 Call 205.00 @ 0.20,20.00,1,20.00,0.00,-0.142,100,IWM,IWM,3/31/23,205.0,CALL,258013196
2023-03-06T20:49:27+0100,Trade,BUY_TO_CLOSE,IWM   230331C00201000,Equity Option,Bought 1 IWM 03/31/23 Call 201.00 @ 0.45,-45.00,1,-45.00,0.00,-0.13,100,IWM,IWM,3/31/23,201.0,CALL,258013196
2023-03-06T20:49:27+0100,Trade,BUY_TO_CLOSE,IWM   230331P00172000,Equity Option,Bought 1 IWM 03/31/23 Put 172.00 @ 0.58,-58.00,1,-58.00,0.00,-0.13,100,IWM,IWM,3/31/23,172.0,PUT,258013196
2023-03-06T20:49:27+0100,Trade,SELL_TO_CLOSE,IWM   230331P00168000,Equity Option,Sold 1 IWM 03/31/23 Put 168.00 @ 0.33,33.00,1,33.00,0.00,-0.142,100,IWM,IWM,3/31/23,168.0,PUT,258013196
2023-03-06T18:47:28+0100,Trade,SELL_TO_CLOSE,SPY   230331C00424000,Equity Option,Sold 1 SPY 03/31/23 Call 424.00 @ 1.24,124.00,1,124.00,0.00,-0.142,100,SPY,SPY,3/31/23,424.0,CALL,258013000
2023-03-06T18:47:28+0100,Trade,BUY_TO_CLOSE,SPY   230331C00421000,Equity Option,Bought 1 SPY 03/31/23 Call 421.00 @ 1.80,-180.00,1,-180.00,0.00,-0.13,100,SPY,SPY,3/31/23,421.0,CALL,258013000
2023-03-06T18:47:28+0100,Trade,BUY_TO_CLOSE,SPY   230331P00374000,Equity Option,Bought 1 SPY 03/31/23 Put 374.00 @ 0.97,-97.00,1,-97.00,0.00,-0.13,100,SPY,SPY,3/31/23,374.0,PUT,258013000
2023-03-06T18:47:28+0100,Trade,SELL_TO_CLOSE,SPY   230331P00371000,Equity Option,Sold 1 SPY 03/31/23 Put 371.00 @ 0.77,77.00,1,77.00,0.00,-0.142,100,SPY,SPY,3/31/23,371.0,PUT,258013000
2023-03-04T15:49:19+0100,Money Movement,,,,Regulatory fee adjustment,-0.07,0,,--,0.00,,,,,,,
2023-03-03T21:11:58+0100,Trade,BUY_TO_CLOSE,AMD   230324C00087000,Equity Option,Bought 1 AMD 03/24/23 Call 87.00 @ 1.48,-148.00,1,-148.00,0.00,-0.13,100,AMD,AMD,3/24/23,87.0,CALL,257849601
2023-03-03T21:11:58+0100,Trade,SELL_TO_OPEN,AMD   230324C00085000,Equity Option,Sold 1 AMD 03/24/23 Call 85.00 @ 2.08,208.00,1,208.00,-1.00,-0.142,100,AMD,AMD,3/24/23,85.0,CALL,257849601
2023-03-03T21:10:01+0100,Trade,SELL_TO_OPEN,AMD   230324P00078000,Equity Option,Sold 1 AMD 03/24/23 Put 78.00 @ 1.98,198.00,1,198.00,-1.00,-0.142,100,AMD,AMD,3/24/23,78.0,PUT,257848529
2023-03-03T21:10:01+0100,Trade,BUY_TO_CLOSE,AMD   230324P00075000,Equity Option,Bought 1 AMD 03/24/23 Put 75.00 @ 1.16,-116.00,1,-116.00,0.00,-0.13,100,AMD,AMD,3/24/23,75.0,PUT,257848529
2023-03-03T19:13:10+0100,Trade,SELL_TO_CLOSE,DAL   230317C00037000,Equity Option,Sold 1 DAL 03/17/23 Call 37.00 @ 2.42,242.00,1,242.00,0.00,-0.142,100,DAL,DAL,3/17/23,37.0,CALL,257800335
2023-03-03T19:13:10+0100,Trade,BUY_TO_CLOSE,DAL   230317C00039500,Equity Option,Bought 1 DAL 03/17/23 Call 39.50 @ 0.73,-73.00,1,-73.00,0.00,-0.13,100,DAL,DAL,3/17/23,39.5,CALL,257800335
2023-03-02T21:39:17+0100,Trade,SELL_TO_OPEN,QQQ   230421P00291000,Equity Option,Sold 1 QQQ 04/21/23 Put 291.00 @ 8.54,854.00,1,854.00,-1.00,-0.142,100,QQQ,QQQ,4/21/23,291.0,PUT,257593067
2023-03-02T21:39:17+0100,Trade,BUY_TO_OPEN,QQQ   230421P00286000,Equity Option,Bought 1 QQQ 04/21/23 Put 286.00 @ 6.77,-677.00,1,-677.00,-1.00,-0.13,100,QQQ,QQQ,4/21/23,286.0,PUT,257593067
2023-03-02T21:39:17+0100,Trade,BUY_TO_CLOSE,QQQ   230317P00291000,Equity Option,Bought 1 QQQ 03/17/23 Put 291.00 @ 4.53,-453.00,1,-453.00,0.00,-0.13,100,QQQ,QQQ,3/17/23,291.0,PUT,257593067
2023-03-02T21:39:17+0100,Trade,SELL_TO_CLOSE,QQQ   230317P00286000,Equity Option,Sold 1 QQQ 03/17/23 Put 286.00 @ 2.91,291.00,1,291.00,0.00,-0.142,100,QQQ,QQQ,3/17/23,286.0,PUT,257593067
2023-03-01T19:34:59+0100,Trade,BUY_TO_CLOSE,SHOP  230331P00041000,Equity Option,Bought 1 SHOP 03/31/23 Put 41.00 @ 3.02,-302.00,1,-302.00,0.00,-0.13,100,SHOP,SHOP,3/31/23,41.0,PUT,257339735
2023-03-01T19:34:59+0100,Trade,SELL_TO_CLOSE,SHOP  230331P00046000,Equity Option,Sold 1 SHOP 03/31/23 Put 46.00 @ 6.47,647.00,1,647.00,0.00,-0.142,100,SHOP,SHOP,3/31/23,46.0,PUT,257339735
2023-02-28T21:32:02+0100,Trade,BUY_TO_CLOSE,BAC   230421C00037000,Equity Option,Bought 1 BAC 04/21/23 Call 37.00 @ 0.37,-37.00,1,-37.00,0.00,-0.13,100,BAC,BAC,4/21/23,37.0,CALL,257190153
2023-02-28T21:32:02+0100,Trade,SELL_TO_CLOSE,BAC   230421C00035000,Equity Option,Sold 1 BAC 04/21/23 Call 35.00 @ 1.02,102.00,1,102.00,0.00,-0.142,100,BAC,BAC,4/21/23,35.0,CALL,257190153
2023-02-28T18:55:10+0100,Trade,BUY_TO_CLOSE,IWM   230317C00190000,Equity Option,Bought 1 IWM 03/17/23 Call 190.00 @ 3.78,-378.00,1,-378.00,0.00,-0.13,100,IWM,IWM,3/17/23,190.0,CALL,257127499
2023-02-28T18:55:10+0100,Trade,SELL_TO_CLOSE,IWM   230317C00186000,Equity Option,Sold 1 IWM 03/17/23 Call 186.00 @ 6.28,628.00,1,628.00,0.00,-0.142,100,IWM,IWM,3/17/23,186.0,CALL,257127499
2023-02-27T20:30:37+0100,Trade,SELL_TO_CLOSE,XLE   230331P00078000,Equity Option,Sold 1 XLE 03/31/23 Put 78.00 @ 0.83,83.00,1,83.00,0.00,-0.142,100,XLE,XLE,3/31/23,78.0,PUT,256960454
2023-02-27T20:30:37+0100,Trade,BUY_TO_CLOSE,XLE   230331P00083000,Equity Option,Bought 1 XLE 03/31/23 Put 83.00 @ 2.13,-213.00,1,-213.00,0.00,-0.13,100,XLE,XLE,3/31/23,83.0,PUT,256960454
2023-02-25T16:04:04+0100,Money Movement,,,,Regulatory fee adjustment,-0.08,0,,--,0.00,,,,,,,
2023-02-24T21:00:10+0100,Trade,SELL_TO_OPEN,DAL   230317C00039500,Equity Option,Sold 1 DAL 03/17/23 Call 39.50 @ 0.32,32.00,1,32.00,-1.00,-0.142,100,DAL,DAL,3/17/23,39.5,CALL,256774053
2023-02-24T21:00:10+0100,Trade,BUY_TO_CLOSE,DAL   230317C00041000,Equity Option,Bought 1 DAL 03/17/23 Call 41.00 @ 0.11,-11.00,1,-11.00,0.00,-0.13,100,DAL,DAL,3/17/23,41.0,CALL,256774053
2023-02-24T19:22:40+0100,Trade,SELL_TO_OPEN,XLE   230331P00083000,Equity Option,Sold 1 XLE 03/31/23 Put 83.00 @ 2.84,284.00,1,284.00,-1.00,-0.142,100,XLE,XLE,3/31/23,83.0,PUT,256742742
2023-02-24T19:22:40+0100,Trade,BUY_TO_OPEN,XLE   230331P00078000,Equity Option,Bought 1 XLE 03/31/23 Put 78.00 @ 1.25,-125.00,1,-125.00,-1.00,-0.13,100,XLE,XLE,3/31/23,78.0,PUT,256742742
2023-02-24T19:22:40+0100,Trade,BUY_TO_CLOSE,XLE   230317P00083000,Equity Option,Bought 1 XLE 03/17/23 Put 83.00 @ 1.85,-185.00,1,-185.00,0.00,-0.13,100,XLE,XLE,3/17/23,83.0,PUT,256742742
2023-02-24T19:22:40+0100,Trade,SELL_TO_CLOSE,XLE   230317P00078000,Equity Option,Sold 1 XLE 03/17/23 Put 78.00 @ 0.59,59.00,1,59.00,0.00,-0.142,100,XLE,XLE,3/17/23,78.0,PUT,256742742
2023-02-24T19:21:04+0100,Trade,SELL_TO_CLOSE,XLE   230317C00100000,Equity Option,Sold 1 XLE 03/17/23 Call 100.00 @ 0.01,1.00,1,1.00,0.00,-0.142,100,XLE,XLE,3/17/23,100.0,CALL,256741976
2023-02-24T19:21:04+0100,Trade,BUY_TO_CLOSE,XLE   230317C00095000,Equity Option,Bought 1 XLE 03/17/23 Call 95.00 @ 0.05,-5.00,1,-5.00,0.00,-0.13,100,XLE,XLE,3/17/23,95.0,CALL,256741976
2023-02-21T20:32:16+0100,Trade,BUY_TO_OPEN,QQQ   230331C00318000,Equity Option,Bought 1 QQQ 03/31/23 Call 318.00 @ 1.92,-192.00,1,-192.00,-1.00,-0.13,100,QQQ,QQQ,3/31/23,318.0,CALL,256088237
2023-02-21T20:32:16+0100,Trade,SELL_TO_OPEN,QQQ   230331C00315000,Equity Option,Sold 1 QQQ 03/31/23 Call 315.00 @ 2.55,255.00,1,255.00,-1.00,-0.142,100,QQQ,QQQ,3/31/23,315.0,CALL,256088237
2023-02-21T20:32:16+0100,Trade,SELL_TO_OPEN,QQQ   230331P00269000,Equity Option,Sold 1 QQQ 03/31/23 Put 269.00 @ 2.81,281.00,1,281.00,-1.00,-0.142,100,QQQ,QQQ,3/31/23,269.0,PUT,256088237
2023-02-21T20:32:16+0100,Trade,BUY_TO_OPEN,QQQ   230331P00266000,Equity Option,Bought 1 QQQ 03/31/23 Put 266.00 @ 2.42,-242.00,1,-242.00,-1.00,-0.13,100,QQQ,QQQ,3/31/23,266.0,PUT,256088237
2023-02-21T20:25:41+0100,Trade,SELL_TO_OPEN,IWM   230331C00201000,Equity Option,Sold 1 IWM 03/31/23 Call 201.00 @ 1.07,107.00,1,107.00,-1.00,-0.142,100,IWM,IWM,3/31/23,201.0,CALL,256085250
2023-02-21T20:25:41+0100,Trade,SELL_TO_OPEN,IWM   230331P00172000,Equity Option,Sold 1 IWM 03/31/23 Put 172.00 @ 1.65,165.00,1,165.00,-1.00,-0.142,100,IWM,IWM,3/31/23,172.0,PUT,256085250
2023-02-21T20:25:41+0100,Trade,BUY_TO_OPEN,IWM   230331C00205000,Equity Option,Bought 1 IWM 03/31/23 Call 205.00 @ 0.55,-55.00,1,-55.00,-1.00,-0.13,100,IWM,IWM,3/31/23,205.0,CALL,256085250
2023-02-21T20:25:41+0100,Trade,BUY_TO_OPEN,IWM   230331P00168000,Equity Option,Bought 1 IWM 03/31/23 Put 168.00 @ 1.17,-117.00,1,-117.00,-1.00,-0.13,100,IWM,IWM,3/31/23,168.0,PUT,256085250
2023-02-21T19:31:37+0100,Trade,BUY_TO_OPEN,SPY   230331C00424000,Equity Option,Bought 1 SPY 03/31/23 Call 424.00 @ 1.56,-156.00,1,-156.00,-1.00,-0.13,100,SPY,SPY,3/31/23,424.0,CALL,256064107
2023-02-21T19:31:37+0100,Trade,SELL_TO_OPEN,SPY   230331C00421000,Equity Option,Sold 1 SPY 03/31/23 Call 421.00 @ 2.15,215.00,1,215.00,-1.00,-0.142,100,SPY,SPY,3/31/23,421.0,CALL,256064107
2023-02-21T19:31:37+0100,Trade,SELL_TO_OPEN,SPY   230331P00374000,Equity Option,Sold 1 SPY 03/31/23 Put 374.00 @ 3.37,337.00,1,337.00,-1.00,-0.142,100,SPY,SPY,3/31/23,374.0,PUT,256064107
2023-02-21T19:31:37+0100,Trade,BUY_TO_OPEN,SPY   230331P00371000,Equity Option,Bought 1 SPY 03/31/23 Put 371.00 @ 2.95,-295.00,1,-295.00,-1.00,-0.13,100,SPY,SPY,3/31/23,371.0,PUT,256064107
2023-02-18T15:49:23+0100,Money Movement,,,,Regulatory fee adjustment,-0.19,0,,--,0.00,,,,,,,
2023-02-17T19:30:52+0100,Trade,SELL_TO_OPEN,AMD   230324P00075000,Equity Option,Sold 1 AMD 03/24/23 Put 75.00 @ 3.32,332.00,1,332.00,-1.00,-0.142,100,AMD,AMD,3/24/23,75.0,PUT,255825042
2023-02-17T19:30:52+0100,Trade,BUY_TO_OPEN,AMD   230324P00080000,Equity Option,Bought 1 AMD 03/24/23 Put 80.00 @ 5.77,-577.00,1,-577.00,-1.00,-0.13,100,AMD,AMD,3/24/23,80.0,PUT,255825042
2023-02-17T19:27:21+0100,Trade,SELL_TO_OPEN,SHOP  230331P00041000,Equity Option,Sold 1 SHOP 03/31/23 Put 41.00 @ 2.42,242.00,1,242.00,-1.00,-0.142,100,SHOP,SHOP,3/31/23,41.0,PUT,255823555
2023-02-17T19:27:21+0100,Trade,BUY_TO_OPEN,SHOP  230331P00046000,Equity Option,Bought 1 SHOP 03/31/23 Put 46.00 @ 5.02,-502.00,1,-502.00,-1.00,-0.13,100,SHOP,SHOP,3/31/23,46.0,PUT,255823555
2023-02-17T18:02:45+0100,Trade,SELL_TO_OPEN,GLD   230421P00170000,Equity Option,Sold 1 GLD 04/21/23 Put 170.00 @ 2.85,285.00,1,285.00,-1.00,-0.142,100,GLD,GLD,4/21/23,170.0,PUT,255792487
2023-02-17T18:02:45+0100,Trade,BUY_TO_OPEN,GLD   230421P00173000,Equity Option,Bought 1 GLD 04/21/23 Put 173.00 @ 4.30,-430.00,1,-430.00,-1.00,-0.13,100,GLD,GLD,4/21/23,173.0,PUT,255792487
2023-02-17T17:40:00+0100,Trade,SELL_TO_CLOSE,SQ    230317C00080000,Equity Option,Sold 1 SQ 03/17/23 Call 80.00 @ 3.70,370.00,1,370.00,0.00,-0.142,100,SQ,SQ,3/17/23,80.0,CALL,255782434
2023-02-17T17:40:00+0100,Trade,BUY_TO_CLOSE,SQ    230317C00075000,Equity Option,Bought 1 SQ 03/17/23 Call 75.00 @ 5.77,-577.00,1,-577.00,0.00,-0.13,100,SQ,SQ,3/17/23,75.0,CALL,255782434
2023-02-17T15:30:01+0100,Trade,BUY_TO_CLOSE,FXI   230317P00030000,Equity Option,Bought 1 FXI 03/17/23 Put 30.00 @ 1.19,-119.00,1,-119.00,0.00,-0.13,100,FXI,FXI,3/17/23,30.0,PUT,255366597
2023-02-17T15:30:01+0100,Trade,SELL_TO_CLOSE,FXI   230317P00033000,Equity Option,Sold 1 FXI 03/17/23 Put 33.00 @ 3.39,339.00,1,339.00,0.00,-0.142,100,FXI,FXI,3/17/23,33.0,PUT,255366597
2023-02-16T23:00:00+0100,Money Movement,,,,INTEREST ON CREDIT BALANCE,0.09,0,,--,0.00,,,,,,,
2023-02-16T20:12:14+0100,Trade,BUY_TO_OPEN,TSLA  230331C00260000,Equity Option,Bought 1 TSLA 03/31/23 Call 260.00 @ 6.35,-635.00,1,-635.00,-1.00,-0.13,100,TSLA,TSLA,3/31/23,260.0,CALL,255598669
2023-02-16T20:12:14+0100,Trade,SELL_TO_OPEN,TSLA  230331C00255000,Equity Option,Sold 1 TSLA 03/31/23 Call 255.00 @ 7.18,718.00,1,718.00,-1.00,-0.152,100,TSLA,TSLA,3/31/23,255.0,CALL,255598669
2023-02-16T20:12:14+0100,Trade,SELL_TO_OPEN,TSLA  230331P00165000,Equity Option,Sold 1 TSLA 03/31/23 Put 165.00 @ 4.07,407.00,1,407.00,-1.00,-0.142,100,TSLA,TSLA,3/31/23,165.0,PUT,255598669
2023-02-16T20:12:14+0100,Trade,BUY_TO_OPEN,TSLA  230331P00160000,Equity Option,Bought 1 TSLA 03/31/23 Put 160.00 @ 3.40,-340.00,1,-340.00,-1.00,-0.13,100,TSLA,TSLA,3/31/23,160.0,PUT,255598669
2023-02-16T20:08:04+0100,Trade,SELL_TO_OPEN,SHOP  230331C00048000,Equity Option,Sold 1 SHOP 03/31/23 Call 48.00 @ 2.34,234.00,1,234.00,-1.00,-0.142,100,SHOP,SHOP,3/31/23,48.0,CALL,255597485
2023-02-16T20:08:04+0100,Trade,BUY_TO_OPEN,SHOP  230331C00042000,Equity Option,Bought 1 SHOP 03/31/23 Call 42.00 @ 5.34,-534.00,1,-534.00,-1.00,-0.13,100,SHOP,SHOP,3/31/23,42.0,CALL,255597485
2023-02-16T19:31:56+0100,Trade,SELL_TO_OPEN,RIOT  230331P00005500,Equity Option,Sold 1 RIOT 03/31/23 Put 5.50 @ 0.49,49.00,1,49.00,-1.00,-0.142,100,RIOT,RIOT,3/31/23,5.5,PUT,255586749
2023-02-16T15:30:05+0100,Trade,BUY_TO_CLOSE,GLD   230317P00171000,Equity Option,Bought 1 GLD 03/17/23 Put 171.00 @ 2.75,-275.00,1,-275.00,0.00,-0.13,100,GLD,GLD,3/17/23,171.0,PUT,255366708
2023-02-16T15:30:05+0100,Trade,SELL_TO_CLOSE,GLD   230317P00176000,Equity Option,Sold 1 GLD 03/17/23 Put 176.00 @ 6.10,610.00,1,610.00,0.00,-0.152,100,GLD,GLD,3/17/23,176.0,PUT,255366708
